ExperimentControl	306	"StartTime = Jul 31, 2007 14:51:51.687"	"EndTime = Jul 31, 2007 14:54:36.299"	OperationCode = D1_B2_L2	OperationMode = 37	TestArticleName = HyDE	"Comments = ""Testing runs for HyDE for FY2007 IVHM Milestone (HyDE History=5)"""	FaultType = discrete	FaultMode = failed open	FaultLocation = ISH262	FaultInjection = manual	LoadLocation = 270	LoadName = PMP1	LoadSchedule = none	LoadLocation = 271	LoadName = LGT2	LoadSchedule = none	LoadLocation = 272	LoadName = FAN4	LoadSchedule = none	LoadLocation = 273	LoadName = LGT9	LoadSchedule = none																																																											
AntagonistData	2007-07-31 14:53:32.541 GMT-07:00	25.74319077	25.77248764	0	0.014648661	0.14648661	0.073243305	0.014648661	25.14259529	25.15724373	25.14259529	25.14259529	0.29297322	0.14648661	25.12794685	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	3.88E-04	0.008207792	-0.045370823	-39.97231384	14.76971434	0.219729915	0.439459831	0	0	71.9180603	69.87045288	70.27420807	70.90867615	72.20645142	71.86038208	71.0528717	66.55390167	69.55321503	67.67864227	66.92881775	67.59212494	67.21720886	93.51888275	74.3405838
AntagonistData	2007-07-31 14:53:33.041 GMT-07:00	25.7578392	25.7578392	0	0.029297322	0.073243305	0.14648661	0	25.14259529	25.15724373	25.14259529	25.14259529	0.219729915	0.219729915	25.12794685	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	0.008207792	0.004297693	-0.045370823	-40.34396783	14.5845449	0	0.439459831	0	0	71.9180603	69.89929199	70.27420807	70.87983704	72.1776123	71.86038208	71.0528717	66.58274078	69.55321503	67.67864227	66.92881775	67.59212494	67.21720886	93.51888275	74.3405838
AntagonistData	2007-07-31 14:53:33.541 GMT-07:00	25.74319077	25.7578392	0.014648661	0.014648661	0.14648661	0.14648661	0.014648661	25.14259529	25.15724373	25.15724373	25.14259529	0.219729915	0.219729915	25.12794685	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.045370823	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-40.3447569	14.71816148	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.27420807	70.87983704	72.1776123	71.88922119	71.0528717	66.58274078	69.55321503	67.67864227	66.92881775	67.53444672	67.21720886	93.31700897	74.31174469
AntagonistData	2007-07-31 14:53:34.041 GMT-07:00	25.74319077	25.7578392	0	0.014648661	0.073243305	0.14648661	0.014648661	25.15724373	25.15724373	25.15724373	25.14259529	0.219729915	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.008207792	-0.045370823	-0.014090026	0.008207792	0.008207792	-0.014090026	-40.2045647	14.85677553	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.30304718	70.93751526	72.1776123	71.88922119	71.0528717	66.49622345	69.55321503	67.67864227	66.92881775	67.53444672	67.15953064	93.31700897	74.31174469
AntagonistData	2007-07-31 14:53:34.541 GMT-07:00	25.74319077	25.7578392	0.014648661	0.014648661	0.14648661	0.073243305	0.014648661	25.15724373	25.15724373	25.15724373	25.14259529	0.219729915	0.219729915	25.12794685	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-40.02005283	14.96527324	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.30304718	70.93751526	72.1776123	71.86038208	71.0528717	66.49622345	69.55321503	67.64980316	67.01533508	67.53444672	67.15953064	93.2016449	74.39826202
AntagonistData	2007-07-31 14:53:35.041 GMT-07:00	25.74319077	25.7578392	0	0.029297322	0.14648661	0.073243305	0.014648661	25.15724373	25.15724373	25.14259529	25.14259529	0.219729915	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	-0.003522506	-0.045370823	-39.74795372	15.17122163	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.30304718	70.93751526	72.1776123	71.86038208	71.0528717	66.49622345	69.55321503	67.64980316	67.01533508	67.59212494	67.27489471	93.2016449	74.39826202
AntagonistData	2007-07-31 14:53:35.541 GMT-07:00	25.7578392	25.74319077	0	0.014648661	0.14648661	0.14648661	0	25.14259529	25.17189217	25.14259529	25.15724373	0.29297322	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.59960775	15.20712451	0.219729915	0.219729915	0	0	71.86038208	69.89929199	70.30304718	70.93751526	72.23529053	71.86038208	71.0528717	66.49622345	69.52437592	67.67864227	67.07301331	67.59212494	67.27489471	92.82673645	74.31174469
AntagonistData	2007-07-31 14:53:36.041 GMT-07:00	25.74319077	25.7578392	0.014648661	0.014648661	0.073243305	0.073243305	0	25.15724373	25.17189217	25.14259529	25.15724373	0.219729915	0.219729915	25.12794685	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.008207792	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.66562697	15.24920847	0.219729915	0.219729915	0	0	71.86038208	69.87045288	70.27420807	70.93751526	72.23529053	71.86038208	71.0528717	66.49622345	69.52437592	67.67864227	67.07301331	67.56328583	67.18836975	92.82673645	74.31174469
AntagonistData	2007-07-31 14:53:36.541 GMT-07:00	25.74319077	25.77248764	0	0.029297322	0.073243305	0.073243305	0	25.15724373	25.14259529	25.14259529	25.14259529	0.219729915	0.219729915	25.14259529	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	0.008207792	0.004297693	-0.045370823	-39.85750353	15.08902639	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.27420807	70.96635437	72.26413727	71.88922119	71.08171082	66.49622345	69.52437592	67.64980316	67.07301331	67.56328583	67.18836975	92.74021149	74.31174469
AntagonistData	2007-07-31 14:53:37.041 GMT-07:00	25.74319077	25.7578392	0	0.029297322	0.14648661	0.073243305	0.014648661	25.15724373	25.15724373	25.14259529	25.14259529	0.29297322	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.84882371	15.21988121	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.96635437	72.26413727	71.88922119	71.08171082	66.49622345	69.52437592	67.64980316	67.18836975	67.67864227	67.27489471	92.74021149	74.10986328
AntagonistData	2007-07-31 14:53:37.541 GMT-07:00	25.7578392	25.7578392	0	0.014648661	0.073243305	0.073243305	0.014648661	25.14259529	25.15724373	25.14259529	25.14259529	0.29297322	0.219729915	25.15724373	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-40.03662339	15.01932483	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.88922119	71.0528717	66.52506256	69.58205414	67.64980316	67.18836975	67.67864227	67.27489471	92.45182037	74.10986328
AntagonistData	2007-07-31 14:53:38.042 GMT-07:00	25.74319077	25.7578392	0.029297322	0.014648661	0.073243305	0.073243305	0.014648661	25.15724373	25.17189217	25.15724373	25.14259529	0.219729915	0.219729915	25.14259529	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.008207792	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-40.15222278	14.95988124	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.30304718	70.93751526	72.20645142	71.88922119	71.0528717	66.52506256	69.58205414	67.64980316	67.01533508	67.59212494	67.18836975	92.45182037	74.25406647
AntagonistData	2007-07-31 14:53:38.542 GMT-07:00	25.74319077	25.7578392	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.15724373	25.15724373	25.15724373	25.14259529	0.219729915	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	-0.003522506	0.012117892	-0.076653075	-0.014090026	3.88E-04	0.004297693	-0.045370823	-40.41643115	14.83744321	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.30304718	70.93751526	72.20645142	71.9180603	71.0528717	66.49622345	69.55321503	67.64980316	67.01533508	67.59212494	67.18836975	92.45182037	74.25406647
AntagonistData	2007-07-31 14:53:39.042 GMT-07:00	25.7578392	25.77248764	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.15724373	25.15724373	25.14259529	25.15724373	0.219729915	0.219729915	25.12794685	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	-0.003522506	0.012117892	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-40.09435733	14.98749884	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.30304718	70.93751526	72.20645142	71.9180603	71.02403259	66.49622345	69.55321503	67.64980316	66.87113953	67.53444672	67.30373383	92.27878571	74.39826202
AntagonistData	2007-07-31 14:53:39.542 GMT-07:00	25.74319077	25.7578392	0	0.014648661	0.073243305	0.073243305	0.014648661	25.15724373	25.17189217	25.15724373	25.14259529	0.219729915	0.219729915	25.12794685	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.095392764	3.88E-04	0.012117892	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-40.18746809	14.88044776	0.219729915	0.219729915	0	0	71.86038208	69.89929199	70.27420807	70.93751526	72.20645142	71.86038208	71.02403259	66.49622345	69.52437592	67.64980316	66.87113953	67.53444672	67.30373383	92.27878571	74.39826202
AntagonistData	2007-07-31 14:53:40.042 GMT-07:00	25.7578392	25.74319077	0.014648661	0.014648661	0.073243305	0.14648661	0.014648661	25.15724373	25.17189217	25.15724373	25.15724373	0.29297322	0.219729915	25.12794685	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	-0.003522506	0.012117892	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-40.1025111	15.0253744	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.86038208	71.0528717	66.49622345	69.52437592	67.64980316	67.01533508	67.53444672	67.21720886	91.96154785	73.99450684
AntagonistData	2007-07-31 14:53:40.542 GMT-07:00	25.74319077	25.77248764	0.014648661	0.014648661	0.14648661	0.073243305	0	25.15724373	25.17189217	25.15724373	25.14259529	0.219729915	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	-0.003522506	0.012117892	-0.045370823	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.88880348	15.2101493	0.219729915	0.219729915	0	0	71.88922119	69.87045288	70.30304718	70.96635437	72.1776123	71.86038208	71.0528717	66.52506256	69.52437592	67.64980316	67.01533508	67.53444672	67.21720886	91.96154785	73.99450684
AntagonistData	2007-07-31 14:53:41.042 GMT-07:00	25.74319077	25.77248764	0	0	0.073243305	0.073243305	0	25.15724373	25.17189217	25.14259529	25.15724373	0.219729915	0.219729915	25.15724373	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.81726074	15.23408455	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.30304718	70.96635437	72.1776123	71.86038208	71.02403259	66.52506256	69.52437592	67.64980316	66.95765686	67.53444672	67.21720886	91.70198822	74.05218506
AntagonistData	2007-07-31 14:53:41.542 GMT-07:00	25.7578392	25.77248764	0	0.029297322	0.14648661	0.14648661	0	25.15724373	25.17189217	25.15724373	25.14259529	0.219729915	0.219729915	25.14259529	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	-0.003522506	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.86026529	15.17464095	0.219729915	0.659189746	0	0	71.88922119	69.87045288	70.30304718	70.90867615	72.20645142	71.86038208	71.02403259	66.52506256	69.61089325	67.64980316	66.95765686	67.53444672	67.13069153	91.70198822	74.05218506
AntagonistData	2007-07-31 14:53:42.042 GMT-07:00	25.7578392	25.77248764	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.15724373	25.17189217	25.17189217	25.15724373	0.29297322	0.219729915	25.14259529	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	0.008207792	0.012117892	-0.076653075	-0.014090026	3.88E-04	-0.003522506	-0.061011221	-39.63156526	15.35494443	0.439459831	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.90867615	72.20645142	71.86038208	71.02403259	66.52506256	69.61089325	67.64980316	67.04417419	67.62096405	67.13069153	91.47127533	74.05218506
AntagonistData	2007-07-31 14:53:42.542 GMT-07:00	25.74319077	25.77248764	0	0.014648661	0.073243305	0.073243305	0.014648661	25.15724373	25.17189217	25.15724373	25.14259529	0.29297322	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.74900582	15.36625449	0.219729915	0.659189746	0	0	71.86038208	69.84161377	70.27420807	70.93751526	72.1776123	71.86038208	71.02403259	66.55390167	69.55321503	67.64980316	67.04417419	67.62096405	67.18836975	91.47127533	74.05218506
AntagonistData	2007-07-31 14:53:43.042 GMT-07:00	25.74319077	25.7578392	0	0.014648661	0.073243305	0.073243305	0.014648661	25.15724373	25.17189217	25.15724373	25.15724373	0.219729915	0.14648661	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.7296735	15.32403902	0.219729915	0.439459831	0	0	71.86038208	69.84161377	70.27420807	70.93751526	72.1776123	71.88922119	71.08171082	66.55390167	69.55321503	67.67864227	66.98649597	67.62096405	67.18836975	91.26940155	73.9079895
AntagonistData	2007-07-31 14:53:43.542 GMT-07:00	25.7578392	25.7578392	0	0.014648661	0.14648661	0.073243305	0.014648661	25.15724373	25.17189217	25.15724373	25.15724373	0.219729915	0.219729915	25.15724373	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.84685103	15.30141889	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.96635437	72.1776123	71.88922119	71.08171082	66.52506256	69.55321503	67.67864227	66.98649597	67.53444672	67.33257294	91.26940155	73.9079895
AntagonistData	2007-07-31 14:53:44.042 GMT-07:00	25.74319077	25.7578392	0	0.014648661	0.073243305	0.073243305	0.014648661	25.17189217	25.17189217	25.14259529	25.15724373	0.29297322	0.219729915	25.15724373	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.045370823	-40.15787781	14.98907699	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.96635437	72.20645142	71.86038208	71.02403259	66.52506256	69.55321503	67.70748138	67.10185242	67.53444672	67.33257294	91.09635925	73.9079895
AntagonistData	2007-07-31 14:53:44.542 GMT-07:00	25.7578392	25.7578392	0	0.014648661	0.14648661	0.073243305	0.014648661	25.17189217	25.17189217	25.15724373	25.15724373	0.29297322	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	0.004297693	-0.045370823	-40.42392735	14.75117109	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.27420807	70.93751526	72.20645142	71.86038208	71.02403259	66.52506256	69.55321503	67.70748138	67.10185242	67.53444672	67.21720886	91.09635925	73.9079895
AntagonistData	2007-07-31 14:53:45.042 GMT-07:00	25.74319077	25.7578392	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.15724373	25.17189217	25.15724373	25.17189217	0.219729915	0.219729915	25.14259529	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-40.27400324	14.86335115	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.27420807	70.93751526	72.20645142	71.88922119	71.02403259	66.52506256	69.55321503	67.67864227	67.10185242	67.53444672	67.21720886	90.86564636	73.9079895
AntagonistData	2007-07-31 14:53:45.542 GMT-07:00	25.7578392	25.77248764	0.014648661	0.029297322	0.14648661	0.073243305	0	25.15724373	25.1865406	25.15724373	25.17189217	0.219729915	0.219729915	25.15724373	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.83396282	14.9818438	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.27420807	70.93751526	72.20645142	71.88922119	71.02403259	66.52506256	69.55321503	67.67864227	67.04417419	67.56328583	67.18836975	90.86564636	73.76379395
AntagonistData	2007-07-31 14:53:46.042 GMT-07:00	25.74319077	25.77248764	0	0.014648661	0.073243305	0.073243305	0.014648661	25.17189217	25.17189217	25.17189217	25.15724373	0.219729915	0.14648661	25.15724373	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	-0.003522506	-0.045370823	-39.93338617	15.04312857	0.439459831	0.439459831	0	0	71.86038208	69.87045288	70.27420807	70.90867615	72.1776123	71.86038208	71.08171082	66.55390167	69.55321503	67.70748138	67.04417419	67.56328583	67.18836975	90.66376495	73.76379395
AntagonistData	2007-07-31 14:53:46.542 GMT-07:00	25.74319077	25.7578392	0	0.014648661	0.14648661	0.14648661	0.014648661	25.15724373	25.17189217	25.15724373	25.15724373	0.219729915	0.219729915	25.12794685	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	-0.003522506	0.012117892	-0.061011221	-0.014090026	3.88E-04	0.004297693	-0.045370823	-40.12736694	15.02169206	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.90867615	72.1776123	71.86038208	71.08171082	66.55390167	69.55321503	67.70748138	67.13069153	67.53444672	67.27489471	90.66376495	73.9079895
AntagonistData	2007-07-31 14:53:47.042 GMT-07:00	25.74319077	25.74319077	0.014648661	0.014648661	0.14648661	0.073243305	0.014648661	25.15724373	25.1865406	25.17189217	25.15724373	0.219729915	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	0.004297693	-0.045370823	-39.72901594	15.1411053	0.439459831	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.93751526	72.23529053	71.88922119	71.08171082	66.46738434	69.58205414	67.64980316	67.13069153	67.53444672	67.27489471	90.66376495	73.9079895
AntagonistData	2007-07-31 14:53:47.542 GMT-07:00	25.74319077	25.77248764	0.029297322	0.014648661	0.073243305	0.073243305	0	25.15724373	25.17189217	25.15724373	25.15724373	0.219729915	0.219729915	25.15724373	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.061011221	-0.014090026	0.008207792	0.004297693	-0.045370823	-39.96639578	15.0774533	0.439459831	0.439459831	0	0	71.88922119	69.84161377	70.30304718	70.93751526	72.23529053	71.88922119	71.0528717	66.46738434	69.58205414	67.64980316	66.95765686	67.56328583	67.15953064	90.49073029	73.70610809
AntagonistData	2007-07-31 14:53:48.042 GMT-07:00	25.74319077	25.7578392	0.029297322	0.014648661	0.14648661	0.073243305	0.014648661	25.15724373	25.17189217	25.17189217	25.17189217	0.29297322	0.219729915	25.14259529	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.061011221	-39.97954702	15.08323985	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.27420807	70.93751526	72.23529053	71.9180603	71.0528717	66.43854523	69.55321503	67.64980316	66.95765686	67.56328583	67.15953064	90.49073029	73.70610809
AntagonistData	2007-07-31 14:53:48.543 GMT-07:00	25.74319077	25.77248764	0.014648661	0.014648661	0.073243305	0.14648661	0.014648661	25.15724373	25.17189217	25.17189217	25.15724373	0.219729915	0.14648661	25.15724373	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	-0.003522506	-0.045370823	-39.84579893	15.03734203	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.27420807	70.93751526	72.23529053	71.9180603	71.02403259	66.43854523	69.55321503	67.64980316	67.01533508	67.5056076	67.18836975	90.28885651	73.61959076
AntagonistData	2007-07-31 14:53:49.043 GMT-07:00	25.74319077	25.77248764	0	0.014648661	0.14648661	0.073243305	0	25.17189217	25.17189217	25.15724373	25.17189217	0.219729915	0.14648661	25.14259529	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-40.06410948	15.00801477	0	0.439459831	0	0	71.86038208	69.89929199	70.30304718	70.90867615	72.1776123	71.9180603	71.02403259	66.55390167	69.58205414	67.67864227	67.01533508	67.5056076	67.18836975	90.28885651	73.61959076
AntagonistData	2007-07-31 14:53:49.543 GMT-07:00	25.7578392	25.7578392	0	0.014648661	0.073243305	0.14648661	0.014648661	25.15724373	25.17189217	25.15724373	25.17189217	0.29297322	0.219729915	25.14259529	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-40.33962792	14.68804515	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.90867615	72.1776123	71.88922119	71.0528717	66.55390167	69.58205414	67.67864227	66.98649597	67.39025116	67.18836975	90.02929688	73.67726898
